Ticket_id,ticket_date,Employee_id,Agent_id,Issue_Category,Ticket_Issue,Assigned_Team,Priority,SLA,Resolution_time,SLA_Breach,,,
0043440591,2024-03-25,1059,25,Login Access,Account locked,Access Management Team,Medium,24,26,Yes,,,
0043440674,2022-09-12,1837,6,Login Access,Unable to login to system,Access Management Team,Medium,24,2,No,,,
0043440944,2022-05-09,404,29,Login Access,VPN login issue,Access Management Team,Low,48,80,Yes,,,
0043441645,2023-05-26,164,6,System,System update failure,System Administration Team,Low,48,94,Yes,,,
0043442827,2022-12-27,1632,18,Hardware,Keyboard not working,Hardware Support Team,Low,48,6,No,,,
0043443184,2022-07-03,1248,11,System,System running slow,System Administration Team,Medium,24,2,No,,,
0043443485,2024-02-01,898,14,Software,Application crash,Application Support Team,Medium,24,10,No,,,
0043443926,2022-01-22,1172,49,Software,Application crash,Application Support Team,Medium,24,22,No,,,
0043443991,2023-11-01,239,19,System,Operating system crash,System Administration Team,High,4,3,No,,,
0043444509,2023-04-13,1340,35,System,Blue screen error,System Administration Team,High,4,4,No,,,
0043445294,2022-01-09,1809,32,Login Access,Password reset request,Access Management Team,Low,48,11,No,,,
0043445879,2023-05-11,947,18,System,Blue screen error,System Administration Team,High,4,3,No,,,
0043447026,2023-03-18,1092,10,System,Blue screen error,System Administration Team,High,4,50,Yes,,,
0043447292,2024-01-29,289,2,Hardware,Monitor display issue,Hardware Support Team,Medium,24,42,Yes,,,
0043447361,2024-03-25,196,43,System,System update failure,System Administration Team,Low,48,2,No,,,
0043447889,2024-03-31,408,48,Login Access,Account locked,Access Management Team,Medium,24,19,No,,,
0043448335,2024-01-22,1863,13,System,System update failure,System Administration Team,Low,48,91,Yes,,,
0043448518,2023-12-11,1831,5,System,Operating system crash,System Administration Team,High,4,72,Yes,,,
0043448836,2022-10-29,903,28,Hardware,Laptop not turning on,Hardware Support Team,High,4,17,Yes,,,
0043449123,2022-08-28,1532,21,Hardware,Printer not printing,Hardware Support Team,Medium,24,25,Yes,,,
0043450041,2024-08-13,664,40,System,Operating system crash,System Administration Team,High,4,27,Yes,,,
0043450293,2022-09-05,1779,12,Software,Software installation failure,Application Support Team,Medium,24,56,Yes,,,
0043450866,2023-10-26,1776,8,System,Blue screen error,System Administration Team,High,4,68,Yes,,,
0043450969,2023-02-23,426,19,Login Access,VPN login issue,Access Management Team,High,4,4,No,,,
0043451060,2022-05-01,1706,20,Login Access,Unable to login to system,Access Management Team,Low,48,21,No,,,
0043453424,2023-10-05,682,34,Software,Outlook not opening,Application Support Team,Low,48,80,Yes,,,
0043453463,2024-11-29,1886,4,System,System running slow,System Administration Team,Low,48,30,No,,,
0043454117,2024-06-10,1941,11,Hardware,Monitor display issue,Hardware Support Team,Low,48,21,No,,,
0043455822,2023-12-12,132,28,Hardware,Keyboard not working,Hardware Support Team,Medium,24,14,No,,,
0043456728,2022-09-14,232,7,System,Operating system crash,System Administration Team,High,4,1,No,,,
0043456869,2022-04-11,296,48,Login Access,Unable to login to system,Access Management Team,Low,48,3,No,,,
0043458029,2022-05-29,1182,20,Hardware,Keyboard not working,Hardware Support Team,Low,48,25,No,,,
0043458214,2023-11-18,131,2,Hardware,Monitor display issue,Hardware Support Team,High,4,3,No,,,
0043459035,2023-07-25,1353,20,Software,Application crash,Application Support Team,Medium,24,34,Yes,,,
0043459975,2023-11-30,1647,9,Software,Outlook not opening,Application Support Team,Low,48,37,No,,,
0043461106,2022-01-29,680,1,Login Access,Account locked,Access Management Team,Medium,24,2,No,,,
0043461150,2024-11-03,1365,41,Hardware,Monitor display issue,Hardware Support Team,Medium,24,45,Yes,,,
0043461468,2023-08-26,606,34,Software,Excel not responding,Application Support Team,Medium,24,10,No,,,
0043461486,2024-05-23,708,4,System,System running slow,System Administration Team,Low,48,23,No,,,
0043461672,2023-10-10,1387,16,Hardware,Printer not printing,Hardware Support Team,Medium,24,2,No,,,
0043461704,2023-08-23,270,37,Hardware,Printer not printing,Hardware Support Team,Medium,24,13,No,,,
0043462277,2024-12-31,1767,22,Login Access,VPN login issue,Access Management Team,Low,48,8,No,,,
0043462279,2024-02-18,927,22,Login Access,VPN login issue,Access Management Team,Low,48,16,No,,,
0043463291,2022-03-14,679,42,Login Access,VPN login issue,Access Management Team,Medium,24,32,Yes,,,
0043463580,2023-07-08,1088,5,Hardware,Monitor display issue,Hardware Support Team,Medium,24,23,No,,,
0043463865,2024-07-31,1496,38,Hardware,Monitor display issue,Hardware Support Team,Low,48,40,No,,,
0043463971,2022-06-08,7,29,Login Access,Unable to login to system,Access Management Team,Medium,24,23,No,,,
0043466270,2024-10-16,1087,22,Software,Application crash,Application Support Team,Medium,24,96,Yes,,,
0043467584,2023-01-19,1798,45,Software,Excel not responding,Application Support Team,High,4,4,No,,,
0043468303,2022-04-28,140,33,Software,Application crash,Application Support Team,Medium,24,92,Yes,,,
0043470739,2023-07-02,1523,17,Login Access,Unable to login to system,Access Management Team,High,4,2,No,,,
0043471112,2023-02-14,491,1,Software,Application crash,Application Support Team,Medium,24,50,Yes,,,
0043472413,2024-09-21,1971,24,Hardware,Keyboard not working,Hardware Support Team,Medium,24,41,Yes,,,
0043472736,2024-11-17,1823,27,Software,Software installation failure,Application Support Team,Medium,24,12,No,,,
0043472749,2024-06-16,1064,27,Hardware,Monitor display issue,Hardware Support Team,High,4,2,No,,,
0043474812,2022-08-23,471,18,System,System running slow,System Administration Team,Medium,24,67,Yes,,,
0043474867,2024-03-09,1046,18,Hardware,Laptop not turning on,Hardware Support Team,High,4,17,Yes,,,
0043475325,2023-10-28,1712,3,Software,Software installation failure,Application Support Team,Medium,24,22,No,,,
0043476562,2024-04-19,1896,5,Login Access,Password reset request,Access Management Team,Low,48,2,No,,,
0043476674,2024-05-29,1067,46,Hardware,Keyboard not working,Hardware Support Team,Medium,24,16,No,,,
0043476947,2023-08-23,1234,9,System,System update failure,System Administration Team,Low,48,27,No,,,
0043477015,2022-02-14,1901,40,Hardware,Laptop not turning on,Hardware Support Team,High,4,50,Yes,,,
0043477215,2023-11-22,601,12,Software,Software installation failure,Application Support Team,Medium,24,2,No,,,
0043478327,2022-05-06,822,33,Login Access,Password reset request,Access Management Team,Low,48,48,No,,,
0043478395,2023-12-17,1909,23,System,System update failure,System Administration Team,Low,48,2,No,,,
0043479262,2022-03-23,316,12,System,Operating system crash,System Administration Team,High,4,67,Yes,,,
0043480426,2024-09-15,442,4,System,System running slow,System Administration Team,Low,48,3,No,,,
0043481789,2024-12-21,278,17,Login Access,Account locked,Access Management Team,Medium,24,2,No,,,
0043482112,2024-03-09,1751,1,Login Access,Unable to login to system,Access Management Team,Low,48,50,Yes,,,
0043482574,2022-01-11,1407,45,System,System running slow,System Administration Team,Medium,24,11,No,,,
0043483292,2023-11-10,1539,2,Software,Application crash,Application Support Team,Medium,24,5,No,,,
0043483440,2023-05-08,714,14,System,Blue screen error,System Administration Team,High,4,3,No,,,
0043483726,2022-12-27,722,27,Software,Software installation failure,Application Support Team,Medium,24,2,No,,,
0043484374,2023-06-12,1297,43,Login Access,VPN login issue,Access Management Team,Low,48,63,Yes,,,
0043484877,2023-10-05,837,38,System,Blue screen error,System Administration Team,High,4,36,Yes,,,
0043485786,2022-10-07,998,47,Software,Application crash,Application Support Team,Medium,24,8,No,,,
0043485932,2023-10-05,513,19,Login Access,Unable to login to system,Access Management Team,Low,48,58,Yes,,,
0043486920,2024-06-25,772,39,Hardware,Keyboard not working,Hardware Support Team,High,4,3,No,,,
0043487471,2023-07-04,1887,4,System,Blue screen error,System Administration Team,High,4,5,Yes,,,
0043489717,2023-08-02,791,37,Login Access,Account locked,Access Management Team,Medium,24,20,No,,,
0043489911,2023-08-25,1841,29,Hardware,Keyboard not working,Hardware Support Team,Low,48,23,No,,,
0043490778,2023-08-19,827,37,Login Access,VPN login issue,Access Management Team,Low,48,76,Yes,,,
0043490790,2024-08-22,489,47,System,System running slow,System Administration Team,Low,48,47,No,,,
0043491356,2024-03-06,685,13,System,Blue screen error,System Administration Team,High,4,31,Yes,,,
0043492112,2024-12-30,641,11,Software,Outlook not opening,Application Support Team,Medium,24,6,No,,,
0043492261,2023-03-25,1316,22,Hardware,Printer not printing,Hardware Support Team,Medium,24,21,No,,,
0043494189,2023-07-06,528,41,Hardware,Keyboard not working,Hardware Support Team,Low,48,33,No,,,
0043495444,2022-02-15,1534,24,System,Operating system crash,System Administration Team,High,4,6,Yes,,,
0043495516,2023-11-04,1251,5,Login Access,Unable to login to system,Access Management Team,Medium,24,39,Yes,,,
0043496750,2023-10-30,205,17,Software,Excel not responding,Application Support Team,Low,48,65,Yes,,,
0043497501,2024-04-16,1910,15,Login Access,VPN login issue,Access Management Team,Medium,24,22,No,,,
0043498674,2022-03-28,1357,36,System,System update failure,System Administration Team,Low,48,2,No,,,
0043498813,2023-03-17,1,8,Login Access,VPN login issue,Access Management Team,Low,48,44,No,,,
0043499191,2023-02-28,539,31,Login Access,VPN login issue,Access Management Team,High,4,1,No,,,
0043499413,2022-07-05,361,44,Login Access,Password reset request,Access Management Team,Low,48,26,No,,,
0043499555,2023-11-23,1825,5,System,System running slow,System Administration Team,High,4,4,No,,,
0043500958,2022-04-28,1455,39,Login Access,Password reset request,Access Management Team,Low,48,9,No,,,
0043501329,2024-05-09,1562,23,Hardware,Printer not printing,Hardware Support Team,Medium,24,3,No,,,
0043501814,2024-04-02,721,8,Login Access,Account locked,Access Management Team,Medium,24,4,No,,,
0043502584,2022-05-27,1398,35,Software,Excel not responding,Application Support Team,High,4,2,No,,,
0043502655,2022-04-12,1305,36,Login Access,Account locked,Access Management Team,Medium,24,32,Yes,,,
0043503281,2024-05-27,1848,32,Login Access,VPN login issue,Access Management Team,Low,48,3,No,,,
0043503290,2022-01-05,1249,32,System,Blue screen error,System Administration Team,High,4,22,Yes,,,
0043503359,2024-03-14,305,23,System,Blue screen error,System Administration Team,High,4,22,Yes,,,
0043504227,2023-11-12,1012,32,System,System running slow,System Administration Team,Low,48,65,Yes,,,
0043504260,2023-04-25,1466,42,System,System running slow,System Administration Team,Low,48,32,No,,,
0043505592,2023-05-17,1639,5,Hardware,Laptop not turning on,Hardware Support Team,High,4,77,Yes,,,
0043505829,2022-03-01,1772,8,Login Access,Account locked,Access Management Team,Medium,24,19,No,,,
0043506489,2023-05-05,1378,34,System,System update failure,System Administration Team,Low,48,19,No,,,
0043506557,2022-01-19,1825,35,Hardware,Keyboard not working,Hardware Support Team,Medium,24,39,Yes,,,
0043506616,2024-11-09,1961,6,System,Blue screen error,System Administration Team,High,4,72,Yes,,,
0043506837,2023-07-08,973,38,Software,Outlook not opening,Application Support Team,High,4,15,Yes,,,
0043510027,2024-03-28,1892,20,Login Access,Unable to login to system,Access Management Team,High,4,4,No,,,
0043510081,2022-10-19,868,50,System,Operating system crash,System Administration Team,High,4,4,No,,,
0043511082,2023-05-28,728,40,Login Access,Unable to login to system,Access Management Team,Medium,24,8,No,,,
0043511527,2023-06-07,1812,15,Login Access,Password reset request,Access Management Team,Low,48,2,No,,,
0043513556,2024-02-16,1125,35,System,Operating system crash,System Administration Team,High,4,8,Yes,,,
0043513734,2022-01-18,493,27,System,System running slow,System Administration Team,Low,48,82,Yes,,,
0043513772,2023-02-16,467,27,Software,Software installation failure,Application Support Team,Medium,24,35,Yes,,,
0043514300,2023-07-11,900,43,System,Operating system crash,System Administration Team,High,4,4,No,,,
0043514334,2024-11-28,1823,3,Login Access,Unable to login to system,Access Management Team,Low,48,67,Yes,,,
0043514811,2023-11-18,1831,48,System,Blue screen error,System Administration Team,High,4,3,No,,,
0043515691,2024-05-07,1459,26,Hardware,Laptop not turning on,Hardware Support Team,High,4,31,Yes,,,
0043516370,2022-10-11,707,43,Software,Outlook not opening,Application Support Team,Medium,24,10,No,,,
0043516653,2024-02-10,1305,36,Hardware,Laptop not turning on,Hardware Support Team,High,4,3,No,,,
0043516817,2023-11-22,1671,18,System,Operating system crash,System Administration Team,High,4,3,No,,,
0043516881,2024-02-19,348,28,Hardware,Keyboard not working,Hardware Support Team,High,4,1,No,,,
0043516962,2023-06-05,1586,9,System,Operating system crash,System Administration Team,High,4,95,Yes,,,
0043517233,2024-08-26,1183,22,System,Operating system crash,System Administration Team,High,4,2,No,,,
0043517468,2024-05-15,1856,34,Software,Outlook not opening,Application Support Team,Medium,24,1,No,,,
0043519938,2024-01-14,553,49,Login Access,Account locked,Access Management Team,Medium,24,2,No,,,
0043519949,2023-10-03,424,19,Hardware,Printer not printing,Hardware Support Team,Medium,24,3,No,,,
0043520261,2023-03-21,116,12,Hardware,Keyboard not working,Hardware Support Team,Medium,24,3,No,,,
0043523018,2024-09-28,971,20,Login Access,VPN login issue,Access Management Team,Medium,24,18,No,,,
0043523758,2024-07-17,405,47,System,Operating system crash,System Administration Team,High,4,8,Yes,,,
0043523790,2023-03-16,1699,17,System,System update failure,System Administration Team,Low,48,76,Yes,,,
0043524323,2022-04-04,722,23,System,Operating system crash,System Administration Team,High,4,49,Yes,,,
0043525957,2023-05-24,1105,29,System,System running slow,System Administration Team,High,4,13,Yes,,,
0043526366,2023-12-08,226,13,Login Access,Unable to login to system,Access Management Team,High,4,4,No,,,
0043526774,2024-12-12,1537,17,Hardware,Laptop not turning on,Hardware Support Team,High,4,22,Yes,,,
0043527064,2022-03-29,1646,20,Software,Excel not responding,Application Support Team,Low,48,18,No,,,
0043527140,2023-12-20,654,31,System,System update failure,System Administration Team,Low,48,51,Yes,,,
0043527274,2022-04-19,1097,32,Login Access,VPN login issue,Access Management Team,High,4,3,No,,,
0043527467,2023-07-08,1866,34,Software,Outlook not opening,Application Support Team,High,4,4,No,,,
0043527486,2024-09-20,348,24,Login Access,Account locked,Access Management Team,Medium,24,81,Yes,,,
0043527621,2022-07-07,412,16,Login Access,VPN login issue,Access Management Team,Medium,24,64,Yes,,,
